零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700260960,下背门里板分总成,P,13A02,A-8,0.6,-0.6,0.319,0.461,0.358,0.397
K700260960,下背门里板分总成,P,13A02,A-9,0.6,-0.6,-0.111,0.058,0.026,-0.007
K700260960,下背门里板分总成,P,13A02,A-10,0.6,-0.6,0.32,0.449,0.388,0.335
K700260960,下背门里板分总成,F,13A03,A-8~A-10,0.6,0,0.431,0.403,0.362,0.404
K700260960,下背门里板分总成,P,11C01,A-1,0.5,-0.5,-0.005,-0.035,-0.015,-0.046
K700260960,下背门里板分总成,P,11C01,A-2,0.5,-0.5,-0.257,-0.267,-0.21,-0.213
K700260960,下背门里板分总成,P,11C01,A-3,0.5,-0.5,-0.54,-0.54,-0.445,-0.437
K700260960,下背门里板分总成,P,11C01,A-4,0.5,-0.5,-0.369,-0.385,-0.295,-0.325
K700260960,下背门里板分总成,P,11C01,A-5,0.5,-0.5,-0.285,-0.322,-0.204,-0.266
K700260960,下背门里板分总成,P,11C01,A-6,0.5,-0.5,-0.271,-0.286,-0.189,-0.239
K700260960,下背门里板分总成,P,11C01,A-7,0.5,-0.5,-0.245,-0.269,-0.197,-0.203
K700260960,下背门里板分总成,P,11C01,A-8,0.5,-0.5,-0.426,-0.411,-0.339,-0.335
K700260960,下背门里板分总成,P,11C01,A-9,0.5,-0.5,-0.395,-0.365,-0.292,-0.279
K700260960,下背门里板分总成,P,11C01,A-10,0.5,-0.5,-0.441,-0.4,-0.336,-0.309
K700260960,下背门里板分总成,P,11C01,A-11,0.5,-0.5,-0.365,-0.314,-0.245,-0.218
K700260960,下背门里板分总成,P,11C01,A-12,0.5,-0.5,-0.342,-0.288,-0.22,-0.193
K700260960,下背门里板分总成,P,11C01,A-13,0.5,-0.5,-0.188,-0.117,-0.046,-0.045
K700260960,下背门里板分总成,P,11C01,A-14,0.5,-0.5,-0.495,-0.371,-0.326,-0.291
K700260960,下背门里板分总成,P,11C01,A-15,0.5,-0.5,-0.341,-0.321,-0.287,-0.238
K700260960,下背门里板分总成,P,11C01,A-16,0.5,-0.5,-0.468,-0.387,-0.361,-0.305
K700260960,下背门里板分总成,P,11C01,A-17,0.5,-0.5,-0.178,-0.143,-0.118,-0.102
K700260960,下背门里板分总成,F,11C02,A-1~A-17,0.5,0,0.535,0.505,0.43,0.392
K700260960,下背门里板分总成,P,07A03,A-18,0.5,-0.5,-0.331,-0.253,-0.267,-0.305
K700260960,下背门里板分总成,P,07A03,A-19,0.5,-0.5,-0.264,-0.166,-0.22,-0.193
K700260960,下背门里板分总成,P,07A03,A-20,0.5,-0.5,-0.362,-0.337,-0.346,-0.305
K700260960,下背门里板分总成,P,07A03,A-21,0.5,-0.5,-0.32,-0.301,-0.229,-0.264
K700260960,下背门里板分总成,P,07A03,A-22,0.5,-0.5,-0.355,-0.336,-0.263,-0.297
K700260960,下背门里板分总成,P,07A03,A-23,0.5,-0.5,-0.338,-0.308,-0.226,-0.249
K700260960,下背门里板分总成,P,07A03,A-24,0.5,-0.5,-0.271,-0.223,-0.12,-0.114
K700260960,下背门里板分总成,P,07A03,A-25,0.5,-0.5,0.018,0.082,0.146,0.146
K700260960,下背门里板分总成,P,07A03,A-26,0.5,-0.5,0.155,0.279,0.293,0.313
K700260960,下背门里板分总成,P,07A03,A-27,0.5,-0.5,-0.329,-0.227,-0.15,-0.157
K700260960,下背门里板分总成,F,07C04,A-18~A-27,0.5,0,0.517,0.6160000000000001,0.639,0.618
K700260960,下背门里板分总成,P,07A03,A-1,0.5,-0.5,-0.053,-0.038,0.013,-0.002
K700260960,下背门里板分总成,P,07A03,A-2,0.5,-0.5,-0.118,-0.134,-0.22,-0.222
K700260960,下背门里板分总成,P,07A03,A-3,0.5,-0.5,-0.247,-0.207,-0.248,-0.255
K700260960,下背门里板分总成,P,07A03,A-4,0.5,-0.5,-0.211,-0.225,-0.211,-0.242
K700260960,下背门里板分总成,P,07A03,A-5,0.5,-0.5,-0.237,-0.267,-0.22,-0.193
K700260960,下背门里板分总成,P,07A03,A-6,0.5,-0.5,0.088,0.056,0.025,-0.035
K700260960,下背门里板分总成,P,07A03,A-7,0.5,-0.5,0.253,0.203,0.27,0.247
K700260960,下背门里板分总成,P,07A03,A-8,0.5,-0.5,0.224,0.204,0.215,0.221
K700260960,下背门里板分总成,P,07A03,A-9,0.5,-0.5,-0.115,-0.025,0.028,0.054
K700260960,下背门里板分总成,F,07A04,A-1~A-9,0.5,0,0.5,0.471,0.518,0.502
